,support,itemsets,support_pct
556455,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q115_Bildungsstatus', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556543,1.0,"frozenset({'Q128_Schnäppchen-Jäger', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556533,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q115_Geschlecht', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556534,1.0,"frozenset({'Q115_Bildungsstatus', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556535,1.0,"frozenset({'Q115_Berufstätigkeit des Befragten.2', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556536,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q101_Arbeitswochenstunden.3'})",100.0
556537,1.0,"frozenset({'Q101_Beruf.2', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556538,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q101_Haushaltstypologie.1'})",100.0
556539,1.0,"frozenset({'Q129_Personen im Haushalt.1', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556540,1.0,"frozenset({'Q129_Alter', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556541,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q129_Bundesländer.2'})",100.0
556542,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q128_Bundesländer.11'})",100.0
556544,1.0,"frozenset({'Q128_Guter Ruf.1', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556507,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q99_Vergleich Kassensysteme.1'})",100.0
556545,1.0,"frozenset({'Q100_Anpassung Zusatzbeitrag.1', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556546,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q100_Bundesländer.1'})",100.0
556547,1.0,"frozenset({'Q100_BKK (Fortsetzung).17', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556548,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q114_Arbeitswochenstunden.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556549,1.0,"frozenset({'Q114_Bundesländer.14', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556550,1.0,"frozenset({'Q114_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556551,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q21_Nutzung quad Video-/Onlineberatung'})",100.0
556552,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q21_Kontaktaufn.: Videotelefonie'})",100.0
556553,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q21_Nutzung quad Wahltarif'})",100.0
556554,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q131_Bildungsstatus.2'})",100.0
556532,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q22_Net Promoter Score', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556531,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q88_Berufstätigkeit des Befragten.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556530,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q88_Nutzung Smartphone.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556529,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q88_Alter.5', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556508,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q70_63.89293945455572', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556509,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q70_61.777600178356806', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556510,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q70_64.20520686777013'})",100.0
556511,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q58_Reklamationszufriedenheit'})",100.0
556512,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q58_Kontaktaufn.: Videotelefonie', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556513,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q58_Nutzung quad Video-/Onlineberatung'})",100.0
556514,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q59_BKK (Fortsetzung).8'})",100.0
556515,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q59_Geschlecht', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556516,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q59_Geschlecht.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556517,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q89_BKK', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556518,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q89_BKK.5'})",100.0
556519,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q89_BKK (Fortsetzung).17', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556520,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q76_94.55611866412475', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556521,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q76_83.2695611882146', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556522,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q76_80.46947200696766'})",100.0
556523,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q62_BIK-Stadtregion (in Tausend).4'})",100.0
556524,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q62_Beruf.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556525,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q62_Bundesländer.5'})",100.0
556526,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q77_20.967204025320665', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556527,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q77_48.75560286184606', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556528,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q77_30.573116001834602', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556456,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q115_Berufstätigkeit des Befragten.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556454,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q115_Geschlecht', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556353,1.0,"frozenset({'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1', 'Q59_BKK (Fortsetzung).8'})",100.0
556390,1.0,"frozenset({'Q114_Bundesländer.14', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556380,1.0,"frozenset({'Q129_Personen im Haushalt.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556381,1.0,"frozenset({'Q129_Alter', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556382,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q129_Bundesländer.2', 'Q117_BKK.2'})",100.0
556383,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q128_Bundesländer.11', 'Q117_BKK.2'})",100.0
556384,1.0,"frozenset({'Q128_Schnäppchen-Jäger', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556385,1.0,"frozenset({'Q128_Guter Ruf.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556386,1.0,"frozenset({'Q100_Anpassung Zusatzbeitrag.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556387,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q100_Bundesländer.1', 'Q117_BKK.2'})",100.0
556388,1.0,"frozenset({'Q100_BKK (Fortsetzung).17', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556389,1.0,"frozenset({'Q114_Arbeitswochenstunden.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556391,1.0,"frozenset({'Q114_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556403,1.0,"frozenset({'Q132_Nutzung Payback', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556392,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q21_Nutzung quad Video-/Onlineberatung', 'Q117_BKK.2'})",100.0
556393,1.0,"frozenset({'Q117_BKK.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q21_Kontaktaufn.: Videotelefonie'})",100.0
556394,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q21_Nutzung quad Wahltarif', 'Q117_BKK.2'})",100.0
556395,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q131_Bildungsstatus.2', 'Q117_BKK.2'})",100.0
556396,1.0,"frozenset({'Q131_Berufstätigkeit des Befragten.3', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556397,1.0,"frozenset({'Q131_Haushaltsnettoeinkommen in Euro', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556398,1.0,"frozenset({'Q130_Kontaktaufn.: Videotelefonie', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556399,1.0,"frozenset({'Q130_Berufstätigkeit des Befragten.3', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556400,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q130_Alter', 'Q117_BKK.2'})",100.0
556401,1.0,"frozenset({'Q117_BKK.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q132_Nielsengebiete'})",100.0
556379,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q101_Haushaltstypologie.1', 'Q117_BKK.2'})",100.0
556378,1.0,"frozenset({'Q101_Beruf.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556377,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q101_Arbeitswochenstunden.3', 'Q117_BKK.2'})",100.0
556376,1.0,"frozenset({'Q115_Berufstätigkeit des Befragten.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556355,1.0,"frozenset({'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q59_Geschlecht.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556356,1.0,"frozenset({'Q89_BKK', 'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556357,1.0,"frozenset({'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1', 'Q89_BKK.5'})",100.0
556358,1.0,"frozenset({'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q89_BKK (Fortsetzung).17', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556359,1.0,"frozenset({'Q76_94.55611866412475', 'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556360,1.0,"frozenset({'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q76_83.2695611882146', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556361,1.0,"frozenset({'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1', 'Q76_80.46947200696766'})",100.0
556362,1.0,"frozenset({'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1', 'Q62_BIK-Stadtregion (in Tausend).4'})",100.0
556363,1.0,"frozenset({'Q62_Beruf.1', 'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556364,1.0,"frozenset({'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1', 'Q62_Bundesländer.5'})",100.0
556365,1.0,"frozenset({'Q77_20.967204025320665', 'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556366,1.0,"frozenset({'Q77_48.75560286184606', 'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556367,1.0,"frozenset({'Q77_30.573116001834602', 'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556368,1.0,"frozenset({'Q88_Alter.5', 'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556369,1.0,"frozenset({'Q88_Nutzung Smartphone.1', 'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556370,1.0,"frozenset({'Q88_Berufstätigkeit des Befragten.2', 'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556371,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556372,1.0,"frozenset({'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556373,1.0,"frozenset({'Q22_Net Promoter Score', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556374,1.0,"frozenset({'Q115_Geschlecht', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556375,1.0,"frozenset({'Q115_Bildungsstatus', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556402,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q132_Verhältnis zu sozialen Medien.2', 'Q117_BKK.2'})",100.0
556404,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q133_Kontaktaufn.: Kontaktformular Website', 'Q117_BKK.2'})",100.0
556453,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q22_Net Promoter Score', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556441,1.0,"frozenset({'Q76_83.2695611882146', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556431,1.0,"frozenset({'Q58_Reklamationszufriedenheit', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556432,1.0,"frozenset({'Q58_Kontaktaufn.: Videotelefonie', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556433,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q58_Nutzung quad Video-/Onlineberatung', 'Q117_BKK.2'})",100.0
556434,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q59_BKK (Fortsetzung).8', 'Q117_BKK.2'})",100.0
556435,1.0,"frozenset({'Q59_Geschlecht', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556436,1.0,"frozenset({'Q59_Geschlecht.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556437,1.0,"frozenset({'Q89_BKK', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556438,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q89_BKK.5', 'Q117_BKK.2'})",100.0
556439,1.0,"frozenset({'Q89_BKK (Fortsetzung).17', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556440,1.0,"frozenset({'Q76_94.55611866412475', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556442,1.0,"frozenset({'Q117_BKK.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q76_80.46947200696766'})",100.0
556405,1.0,"frozenset({'Q133_BKK (Fortsetzung).13', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556443,1.0,"frozenset({'Q62_BIK-Stadtregion (in Tausend).4', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556444,1.0,"frozenset({'Q62_Beruf.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556445,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q62_Bundesländer.5', 'Q117_BKK.2'})",100.0
556446,1.0,"frozenset({'Q77_20.967204025320665', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556447,1.0,"frozenset({'Q77_48.75560286184606', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556448,1.0,"frozenset({'Q77_30.573116001834602', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556449,1.0,"frozenset({'Q88_Alter.5', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556450,1.0,"frozenset({'Q88_Nutzung Smartphone.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556451,1.0,"frozenset({'Q88_Berufstätigkeit des Befragten.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556452,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556430,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q70_64.20520686777013', 'Q117_BKK.2'})",100.0
556429,1.0,"frozenset({'Q70_61.777600178356806', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556428,1.0,"frozenset({'Q70_63.89293945455572', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556427,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q99_Vergleich Kassensysteme.1', 'Q117_BKK.2'})",100.0
556406,1.0,"frozenset({'Q133_Bildungsstatus', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556407,1.0,"frozenset({'Q9_Net Promoter Score', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556408,1.0,"frozenset({'Q9_Kunden-begeisterung', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
556409,1.0,"frozenset({'Q117_BKK.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q9_Legt Wert auf Nachhaltigkeit'})",100.0
556410,1.0,"frozenset({'Q29_Personen im Haushalt.3', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
